String Index	Text
ShrId14	Stamina Shrine
ShrId15	Experience Shrine
ShrId16	Enirhs Shrine
ShrId17	Portal Shrine
ShrId18	Gem Shrine
ShrId19	Fire Shrine
ShrId20	Monster Shrine
ShrId21	Exploding Shrine
ShrId22	Poison Shrine
ShrMsg0	You feel nothing.
ShrMsg1	You feel refreshed.
ShrMsg2	You feel healthy.
ShrMsg3	You feel recharged.
ShrMsg4	You feel incredibly healthy.
ShrMsg5	You feel infused with energy.
ShrMsg6	Your skin hardens.
ShrMsg7	You feel ready for battle.
ShrMsg8	You no longer fear fire.
ShrMsg9	You no longer fear cold.
ShrMsg10	You no longer fear lightning.
ShrMsg11	You no longer fear poison.
ShrMsg12	You feel more skillful.
ShrMsg13	Your spiritual force recovers quickly.
ShrMsg14	The weight of the world seems lighter.
ShrMsg15	Your experience teaches you well.
ShrMsg16	Your sense of identity is subtly changed.
ShrMsg17	The freedom to go home...
ShrMsg18	A marvelous gem...
ShrMsg19	A fiery death...
ShrMsg20	Death's advocate approaches.
ShrMsg21	A circle of flame...
ShrMsg22	A circle of death...
strqi1	Activate the stones in
strqi2	this order.
stsa1q3alert	The Horadric Malus has been returned to the Monastery.
stsa1q4alert	The scroll of Inifuss has been returned to the Tree.
stsa3q1alert	The minions of Diablo have taken back Lam Esen's Tome.
qstsa1qt	The Townspeople
qstsa1qt0	introduction
qstsa1q0	Act 1 Prologue
qstsa1q1	Den of Evil
qstsa1q2	Sisters' Burial Grounds
qstsa1q3	Tools of the Trade
qstsa1q4	The Search for Cain
qstsa1q5	The Forgotten Tower
qstsa1q6	Sisters to the Slaughter
strplaylast	Speech
newquestlog	New Entry
qsts	Quest Status
noactivequest	No active quests.
qstsxxx	Invalid Quest Value
qstsnull	Invalid State
qstsComplete	Quest completed.
qstsother	You cannot complete this quest in this game. Another player completed it first.
qstsprevious	You completed this quest in a previous game.
qstsThankYouComeAgain	You cannot complete this quest in this game. You can complete it by creating a new game.
qstsThankYouComeAgainMulti	You cannot complete this quest in this game. You can complete it by creating a new game or joining a different game.
qstsThankYouComeAgainSingle	You cannot complete this quest in this game. Cain was rescued without your help.
Qstsyouarenot8	You must be level 8 to complete this quest. You can complete it by creating a new game or joining a different game when you are at least level 8.
qstsa1q3x	The person with the malus quit the game.
qstsa1q4x	The person with the horadric scroll quit the game.
qstsa1q11	Look for the Den in the wilderness outside the Rogues' Camp.
qstsa1q12	Kill all the monsters in the Den.
qstsa1q13	
qstsa1q14	Monsters remaining: 
qstsa1q140	One monster left.
qstsa1q15	Return to Akara for a reward.
qstsa1q21	Look for Blood Raven in the Burial Grounds next to the Cold Plains.
qstsa1q22	Kill Blood Raven.
qstsa1q23	Return to Kashya for a reward.
qstsa1q41	Go through the Underground Passage to the Dark Wood, search for the Tree of Inifuss, and recover the Scroll.
qstsa1q42	Take the Scroll of Inifuss to Akara.
qstsa1q43	Go to the Cairn Stones in the Stony Field. Touch the Stones in the order found on the Scroll of Inifuss. Enter the portal to Tristram, but beware the danger that lies ahead.
qstsa1q44	Find and rescue Deckard Cain.
qstsa1q45	Cain has been rescued and is now at the Rogue Encampment.
qstsa1q46	Visit Cain and Akara in the Rogue Encampment.
qstsa1q46b	Talk to Akara for a reward.
qstsa1q51	Look for the Tower in the Black Marsh beyond the Dark Wood.
qstsa1q51a	Explore the cellar dungeons beneath the Tower ruins.
qstsa1q51b	Explore the cellar dungeons beneath the Tower ruins.
qstsa1q52	Dispose of the evil Countess.
qstsa1q31	Look for the Horadric Malus in the Monastery Barracks. Beware of the Smith that guards it.
qstsa1q32	Return the Horadric Malus to Charsi.
qstsa1q32b	Charsi will imbue an item with magical power.
qstsa1q61	Find Andariel's Lair in the depths of the Monastery Catacombs.
qstsa1q62	Kill Andariel.
qstsa1q62b	Return to Warriv to take the Caravan East.
qstsa1q63	Return to Warriv to take the Caravan East.
KeyNone	None
KeyLButton	Mouse 1
KeyRButton	Mouse 2
KeyCancel	Cancel
KeyMButton	Mouse 3
Key4Button	Mouse 4
Key5Button	Mouse 5
KeyWheelUp	Mouse Wheel Up
KeyWheelDown	Mouse Wheel Down
KeyKana	Kana
KeyJunja	Junja
KeyFinal	Final
KeyKanji	Kanji
KeyEscape	Escape
KeyConvert	Convert
KeyNonConvert	Non-Convert
KeyAccept	Accept
KeyModeChange	Mode Change
KeyLeft	Left
KeyUp	Up
KeyRight	Right
KeyDown	Down
KeySelect	Select
KeyExecute	Execute
KeyLWin	Left Windows
KeyRWin	Right Windows
KeyApps	Apps Menu
KeyNumLock	Num Lock
KeyBack	Backspace
KeyTab	Tab
KeyClear	Clear
KeyReturn	Enter
KeyShift	Shift
KeyControl	Ctrl
KeyMenu	Alt
KeyPause	Pause
KeyCapital	Caps Lock
KeySpace	Space
KeyPrior	Page Up
KeyNext	Page Down
KeyEnd	End
KeyHome	Home
KeyPrint	P - Tell Ken
KeySnapshot	Print Screen
KeyInsert	Insert
KeyDelete	Delete
KeyHelp	Help
KeyNumPad0	Num Pad 0
KeyNumPad1	Num Pad 1
KeyNumPad2	Num Pad 2
KeyNumPad3	Num Pad 3
KeyNumPad4	Num Pad 4
KeyNumPad5	Num Pad 5
KeyNumPad6	Num Pad 6
KeyNumPad7	Num Pad 7
KeyNumPad8	Num Pad 8
KeyNumPad9	Num Pad 9
KeyMultiply	Num Pad *
KeyAdd	Num Pad +
KeySeparator	Separator
KeySubtract	Num Pad -
KeyDecimal	Num Pad .
KeyDivide	Num Pad /
KeyF1	F1
KeyF2	F2
KeyF3	F3
KeyF4	F4
KeyF5	F5
KeyF6	F6
KeyF7	F7
KeyF8	F8
KeyF9	F9
KeyF10	F10
KeyF11	F11
KeyF12	F12
KeyF13	F13
KeyF14	F14
KeyF15	F15
KeyF16	F16
KeyF17	F17
KeyF18	F18
KeyF19	F19
KeyF20	F20
KeyF21	F21
KeyF22	F22
KeyF23	F23
KeyF24	F24
KeyScroll	Scroll Lock
KeySemicolon	;
KeyEqual	=
KeyComma	,
KeyMinus	-
KeyPeriod	.
KeySlash	/
KeyTilde	~
KeyLBracket	[
KeyBackslash	\
KeyRBracket	]
KeyApostrophe	'
ShorthandKeyMButton	m3
ShorthandKey4Button	m4
ShorthandKey5Button	m5
ShorthandKeyWheelUp	mwu
ShorthandKeyWheelDown	mwd
ShorthandKeyKana	kna
ShorthandKeyJunja	jun
ShorthandKeyFinal	fin
ShorthandKeyKanji	kji
ShorthandKeyEscape	esc
ShorthandKeyConvert	con
ShorthandKeyNonConvert	ncn
ShorthandKeyAccept	acc
ShorthandKeyModeChange	mdc
ShorthandKeyLeft	lft
ShorthandKeyRight	rgt
ShorthandKeyDown	Dwn
ShorthandKeySelect	Slt
ShorthandKeyExecute	exc
ShorthandKeyLeftWindows	lwn
ShorthandKeyRightWindows	rwn
ShorthandKeyApps	apm
ShorthandKeyNumLock	nml
ShorthandKeyBackspace	bks
ShorthandKeyClear	clr
ShorthandKeyEnter	ent
ShorthandKeyShift	sft
ShorthandKeyControl	ctl
ShorthandKeyPause	pse
ShorthandKeyCapsLock	clk
ShorthandKeySpace	spc
ShorthandKeyPageUp	pup
ShorthandKeyPageDown	pdn
ShorthandKeyHome	hme
ShorthandKeyPrintScreen	psn
ShorthandKeyInsert	ins
ShorthandKeyDelete	del
ShorthandKeyHelp	hel
ShorthandKeyNumPad0	np0
ShorthandKeyNumPad1	np1
ShorthandKeyNumPad2	np2
ShorthandKeyNumPad3	np3
ShorthandKeyNumPad4	np4
ShorthandKeyNumPad5	np5
ShorthandKeyNumPad6	np6
ShorthandKeyNumPad7	np7
ShorthandKeyNumPad8	np8
ShorthandKeyNumPad9	np9
ShorthandKeyNumPad*	np*
ShorthandKeyNumPad+	np+
ShorthandKeyNumPad-	np-
ShorthandKeyNumPad.	np.
ShorthandKeyNumPad/	np/
ShorthandKeyScroll	slk
KeyMacOption	Option
KeyMacCommand	Command
KeyMacNumPad=	Num Pad =
ShorthandKeyMacOption	Opt
ShorthandKeyMacCommand	Cmd
ShorthandKeyMacNumPad=	NP=
CfgFunction	Function
CfgPrimaryKey	Key/Button One
CfgSecondaryKey	Key/Button Two
CfgCharacter	Character Screen
CfgInventory	Inventory Screen
CfgParty	Party Screen
CfgMessageLog	Message Log
CfgQuestLog	Quest Log
CfgChat	Chat
CfgAutoMap	Automap
CfgAutoMapCenter	Center Automap
CfgMiniMap	Micromap
CfgHelp	Help Screen
CfgSkillTree	Skill Tree
CfgSkillPick	Skill Speed Bar
CfgSkill1	Skill 1
CfgSkill2	Skill 2
CfgSkill3	Skill 3
CfgSkill4	Skill 4
CfgSkill5	Skill 5
CfgSkill6	Skill 6
CfgSkill7	Skill 7
CfgSkill8	Skill 8
Cfgskillup	Select Previous Skill
Cfgskilldown	Select Next Skill
CfgBeltShow	Show Belt
CfgBelt1	Use Belt 1
CfgBelt2	Use Belt 2
CfgBelt3	Use Belt 3
CfgBelt4	Use Belt 4
CfgBelt5	Use Belt 5
CfgBelt6	Use Belt 6
CfgBelt7	Use Belt 7
CfgBelt8	Use Belt 8
CfgBelt9	Use Belt 9
CfgBelt10	Use Belt 10
CfgBelt11	Use Belt 11
CfgBelt12	Use Belt 12
CfgSay0	Say 'Help'
CfgSay1	Say 'Follow me'
CfgSay2	Say 'This is for you'
CfgSay3	Say 'Thanks'
CfgSay4	Say 'Sorry'
CfgSay5	Say 'Bye'
CfgSay6	Say 'Now you die'
CfgRun	Run
CfgRunLock	Toggle Run/Walk
CfgStandStill	Stand Still
CfgShowItems	Show Items
CfgClearScreen	Clear Screen
CfgSnapshot	Screen Shot
CfgDefault	Default
CfgAccept	Accept
CfgCancel	Cancel
strNoKeysAssigned	No keys were assigned because you neglected to assign one or more keys.
KeysAssigned	Keys assigned.
CantAssignMB	Cannot assign to mouse button
CantAssignMW	Cannot assign to mouse wheel
CantAssignKey	Cannot assign to this key
CfgClearKey	Clear key
Cfgcleartextmsg	Clear Messages
CfgTogglePortraits	Show Portraits
CfgAutoMapFade	Fade Automap
CfgAutoMapNames	Names on Automap
CfgAutoMapParty	Party on Automap
strlvlup	New Stats
strnewskl	New Skill
warpsheader	Warps
nowarps	No Warps
waypointsheader	Choose your destination
nowaypoints	No Other Waypoints Activated
max	MAX
MAX	MAX
colorcode	ÿc
space	 
dash	-
colon	:
newline	\n
pipe	|
slash	/
percent	%
plus	+
to	to
srostertitle	Players
dwell	Dwell
larva	Larva
Barbarian	Barbarian
Paladin	Paladin
Necromancer	Necromancer
Sorceress	Sorceress
Amazon	Amazon
druidstr 	Druid
assassinstr	Assassin
Nest	Nest
NoParty	No Party
ItsMyParty	Party  #
Upgrade	imbue
upgraderestrict	No Magic, Socketed, Rare, Unique, or Set Items. No Jewelry or Throwing Weapons.
Use	Use Gem
NPCIdentify1	Identify Items
NPCIdentify2	Identify Items: 
strCannotDoThisToUnknown	Cannot repair unidentified items
Body Looted	Body Looted
Party1	 permits you to loot his corpse.
Party2	 permits you to loot her corpse.
Party3	 has expressed hostility towards you.
Party4	 is no longer hostile towards you.
Party5	 invites you to ally against the forces of evil.
Party6	 has cancelled the party invite.
Party7	 has joined your party to fight the forces of evil.
Party8	You are now allied with 
Party9	 has left your party.
strDropGoldHowMuch	How much Gold would you like to drop?
strDropGoldInfo	Drop Gold
strMsgLog	Message Log
strBSArmor	Armor
strBSWeapons	Weapons
strBSMagic	Magic
strBSMisc	Misc
strTrade	trade
strTradeAccept	accept trade
strTradeAgreeTo	agree to trade
strWaitingForOtherPlayer	asking other player to trade
strTradeBusy	 is busy
strTradeTooFull	One of you has too much stuff
strTradeGoldHowMuch	How much Gold would you like to offer?
strTradeTimeout	You must wait a short time to trade with that player.
SysmsgPlayer1	: 
strBankGoldDeposit	How much Gold would you like to deposit?
strBankGoldWithdraw	How much Gold would you like to withdraw?
GoldMax	Gold Max: %d
StrUI0	Golem
StrUI1	Skeleton
StrUI2	Mage
StrUI3	Revived
StrUI4	Valkyrie
strchrlvl	Level
strchrexp	Experience
strchrnxtlvl	Next Level
strchrstr	Strength
strchrskm	Damage
strchrdex	Dexterity
strchratr	%s\nAttack Rating
strchrdef	Defense
strchrrat	%s\nRating
strchrvit	Vitality
strchrstm	Stamina
strchrlif	Life
strchreng	Energy
strchrman	Mana
strchrfir	Fire\nResistance
strchrcol	Cold\nResistance
strchrlit	Lightning\nResistance
strchrpos	Poison\nResistance
strchrstat	Stat Points
strchrrema	Remaining
WeaponDescMace	Mace Class
WeaponDescAxe	Axe Class
WeaponDescSword	Sword Class
WeaponDescDagger	Dagger Class
WeaponDescThrownPotion	Equip to Throw
WeaponDescJavelin	Javelin Class
WeaponDescSpear	Spear Class
WeaponDescBow	Bow Class
WeaponDescStaff	Staff Class
WeaponDescPoleArm	Polearm Class
WeaponDescCrossBow	Crossbow Class
WeaponAttackFastest	Fastest Attack Speed
WeaponAttackVeryFast	Very Fast Attack Speed
WeaponAttackFast	Fast Attack Speed
WeaponAttackNormal	Normal Attack Speed
WeaponAttackSlow	Slow Attack Speed
WeaponAttackVerySlow	Very Slow Attack Speed
WeaponAttackSlowest	Slowest Attack Speed
strNecromanerOnly	(Necromancer Only)
strPaladinOnly	(Paladin Only)
strSorceressOnly	(Sorceress Only)
strMaceSpecialDamage	Damage to Undead
strGoldLabel	Gold
strParty1	Invite this player 
strParty2	to join your party.
strParty3	Accept this player's 
strParty4	invitation to form a party.
strParty5	Cancel your invitation
strParty6	to this player.
strParty7	Click to go hostile
strParty8	with this player.
strParty9	Click to go neutral
strParty10	with this player.
strParty11	Click to allow this player
strParty12	to loot your corpse.
strParty13	Click to disallow this player
strParty14	from looting your corpse.
strParty15	Click to allow this player
strParty16	to hear you.
strParty17	Click to stop this player
strParty18	from hearing you.
strParty19	Click to squelch this player.
strParty22	Click to un-squelch this player.
strParty24	Remove yourself from party.
strParty25	Must be toggled in town.
StrParty26	Both players must be at least level 9
StrParty27	to go hostile with each other
strGoldWithdraw	Withdraw
strGoldDrop	Drop Gold
strGoldDeposit	Deposit
strGoldTrade	Offer
strGoldInStash	Gold in Stash:
strGoldTradepup	Trade Gold
strUiMenu1	Cancel
strUiMenu2	Accept Trade
strUiBank	ACCEPT TRADE
strUnknownTomb	The True Tomb is Hidden.
strTradeOtherBox	 has items in his box.
strTradeBox	You have items in your box.
strFree	 - Free for you
act1	Act 1
act2	Act 2
act3	Act 3
act4	Act 4
level	Level
lowercasecancel	cancel
close	close
strClose	Close
Lightning Spell	Lightning Spell
Fire Spell	Fire Spell
Cold Spell	Cold Spell
Yourparty	In your party
Inparty	In a party
Invite	INVITE
Accept	ACCEPT
Leave	LEAVE
Partyclose	CLOSE
partycharama	Amazon
partycharsor	Sorceress
partycharbar	Barbarian
partycharnec	Necromancer
partycharpal	Paladin
charavghit	Average chance to hit
charmonster	level %d monster: %d%%
charmontohit1	Average chance a level %d
charmontohit2	monster will hit you: %d%%
panelexp	Experience: %u / %u
panelstamina	Stamina: %d / %d
panelhealth	Life: %d / %d
panelmana	Mana: %d / %d
panelmini	Open Mini Panel
panelcmini	Close Mini Panel
minipanelchar	Character
minipanelinv	Inventory
minipaneltree	Skill Tree
minipanelparty	Party Screen
minipanelautomap	Automap
minipanelmessage	Message Log
minipanelquest	Quest Log
minipanelmenubtn	Game Menu (Esc)
minipanelHelp	Help
minipanelspecial	 (%s)
RunOn	Run
RunOff	Walk
automapgame	Game: 
automappw	Password: 
automapdif	Difficulty: %s
scrollbooktext	Quantity : %d
skilldesc1	Level 
skilldesc2	 percent
skilldesc3	Required Level : 
skilldesc4	Quantity 
strpanel1	Char Info
strpanel2	Quests
strpanel3	Unused
strpanel4	Inventory
strpanel5	Menu
strpanel6	Automap
strpanel7	Unused
strpanel8	Skill Tree
stashfull	Your stash is full.
Strhelp1	Diablo II Help
StrHelp2	Hold Down <%s> to Run
StrHelp3	Hold down <%s> to highlight items on the ground
StrHelp4	Hold down <%s> to attack while standing still
StrHelp5	Hit <%s> to toggle the automap on and off
StrHelp6	Hit <Esc> to bring up the Game Menu
StrHelp7	Hit <Enter> to go into chat mode
StrHelp8	Use F1-F8 to set your Left or Right Mouse Button Skills.
StrHelp8a	Hit <%s> to toggle this screen open and closed
StrHelp9	Life Orb
StrHelp10	Left Mouse-
StrHelp11	Button Skill
StrHelp12	(Click to Change)
StrHelp13	Right Mouse-
StrHelp14	Run/Walk
StrHelp14a	Toggle
StrHelp15	Stamina Bar
StrHelp16	Experience
StrHelp16a	Bar
StrHelp17	Mini-Panel
StrHelp18	(opens Character,
StrHelp19	Inventory, and
StrHelp20	other screens)
StrHelp21	Belt
StrHelp22	Mana Orb
strSklTree	
StrSklTreea	Skill Tab 1
StrSklTreeb	Skill Tab 2
StrSklTreec	Skill Tab 3
StrSklTree1	Skill
StrSklTree2	Choices
StrSklTree3	Remaining
StrSklTree4	Skills
StrSklTree5	Spells
StrSklTree6	Javelin
StrSklTree7	and Spear
StrSklTree8	Passive
StrSklTree9	and Magic
StrSklTree10	Bow and
StrSklTree11	Crossbow
StrSklTree12	Defensive
StrSklTree13	Auras
StrSklTree14	Offensive
StrSklTree15	Combat
StrSklTree16	Summoning
StrSklTree17	Poison
StrSklTree18	and Bone
StrSklTree19	Curses
StrSklTree20	Warcries
StrSklTree21	Combat
StrSklTree22	Masteries
StrSklTree23	Cold
StrSklTree24	Lightning
StrSklTree25	Fire
StrSkill0	
StrSkill1	Next Level
StrSkill2	Current Skill Level: 
StrSkill3	Mana Cost: 
StrSkill4	Damage: 
StrSkill5	Fire Damage: 
StrSkill6	Cold Damage: 
StrSkill7	Lightning Damage: 
StrSkill8	Poison Damage: 
StrSkill9	 arrows
StrSkill10	To Attack Rating: 
StrSkill11	 hits
StrSkill12	-
StrSkill13	Cold Length: 
StrSkill14	Poison Length: 
StrSkill15	 second
StrSkill16	 seconds
StrSkill17	First Level
StrSkill18	Radius: 
StrSkill19	 squares
StrSkill20	Duration: 
StrSkill21	Defense: 
StrSkill22	Attack: 
StrSkill23	 percent
StrSkill24	 percent chance
StrSkill25	Enemy Defense: 
StrSkill26	 yards
StrSkill27	 bolts
StrSkill28	 teeth
StrSkill29	Freeze Length: 
StrSkill30	Attack Bonus: 
StrSkill31	Defense Bonus: 
StrSkill32	Fire Damage
StrSkill33	Weakens Enemies by 
StrSkill34	 per second
StrSkill35	Continuous Fire Damage: 
StrSkill36	 yard
StrSkill37	Damage Taken: 
StrSkill38	Target's Damage: 
StrSkill39	Magic Damage: 
StrSkill40	Absorbs 
StrSkill41	 damage
StrSkill42	Life: 
StrSkill43	Improved Missile Damage
StrSkill44	 skeletons total
StrSkill43	 skeleton mage
StrSkill44	 skeleton magi
StrSkill45	Golem Level: 
StrSkill46	 percent of corpse Life
StrSkill47	 damage to Self
StrSkill48	Stun Length: 
StrSkill49	 percent of shield strength
StrSkill50	Heals: 
StrSkill51	Resist Fire: 
StrSkill52	Resist Cold: 
StrSkill53	Resist Lightning: 
StrSkill54	Resist All: 
StrSkill55	 percent damage returned
StrSkill56	Range: 
StrSkill57	Target's Attack: 
StrSkill58	Enemy runs up to 
StrSkill59	Enemy runs for 
StrSkill60	 per target
StrSkill61	3 hits
StrSkill62	Freezes for 
StrSkill63	over 
StrSkill64	 poison damage
StrSkill65	Chance of losing durability: 
StrSkill66	Target stutters for 
StrSkill67	Ranged attacks slowed to 
StrSkill68	Average 
StrSkill69	Stamina Recovery Rate: 
StrSkill70	Velocity: 
StrSkill71	Stamina Bonus: 
StrSkill72	Releases 
StrSkill73	 charged bolts
StrSkill74	Duration reduced by 
StrSkill75	Elemental Damages: 
StrSkill76	Chance uninterruptable 
StrSkill77	Enemies slowed 
StrSkill78	Remains target for 
StrSkill79	 percent of attack damage
StrSkill80	Converts 
StrSkill81	 percent damage to life
StrSkill82	Fire Duration: 
StrSkill83	Fire Explosion Damage: 
StrSkill84	Lightning Bolt Damage: 
StrSkill85	Reduces curse duration by 
StrSkill86	Attacks up to 
StrSkill87	 targets
StrSkill88	Mana Recovery Rate: 
StrSkill89	Walk/Run Speed: 
StrSkill90	Resistances: 
StrSkill91	Holy Bolt Damage: 
StrSkill92	 mana per knockback
StrSkill94	 skeleton total
StrSkill95	Skeletons: 
StrSkill96	Magi: 
StrSkill97	Monsters: 
StrSkill98	Lowers Maximum Resistances 
StrSkill99	Chance to convert: 
StrSkill100	Max Life: 
StrSkill101	Max Mana: 
StrSkill102	Max Stamina: 
StrSkill103	 percent fire damage
StrSkill104	 monster
StrSkill105	 monsters
StrSkill106	Attack Speed: 
StrSkill107	Life/Mana Recovered: 
StrSkill108	 points
StrSkill109	Chance to redeem soul: 
StrSkill110	Successful Blocking: 
StrSkill111	 per yard
StrSkill112	Thorns damage
StrSkill113	Hydra Fire Damage: 
StrSkill114	Resist Elemental Damage: 
StrSkill115	Minimum Mana Required to Cast: 
StrSkill116	Maximum Level Reached
StrSkill117	 (item)
StrSkill118	You have been granted this skill by an item
StrSkill119	You have not learned this skill yet
skillname0	Attack
skillsd0	normal attack
skillld0	normal attack
skillan0	Attack
skillname1	Kick
skillsd1	kick target
skillld1	kick target
skillan1	kick target
skillname2	Throw
skillsd2	throw equipped item
skillld2	throw equipped item
skillan2	Throw
skillname3	Unsummon
skillsd3	releases a summoned creature
skillld3	of one of your creatures\nrelinquishes control
skillan3	Unsummon
skillname4	Left Hand Throw
skillsd4	throw left hand item
skillld4	throw left hand item
skillan4	Left Throw
skillname5	Left Hand Swing
skillsd5	swing left hand weapon
skillld5	swing left hand weapon
skillan5	Left Swing
skillname6	Magic Arrow
skillsd6	creates a magical arrow
skillld6	that does extra damage\ncreates a magical arrow or bolt
skillan6	Magic Arrow
skillname7	Fire Arrow
skillsd7	enchants arrows with flame
skillld7	always hits\nor bolts with fire\nmagically enhances your arrows
skillan7	Fire Arrow
skillname8	Inner Sight
skillsd8	illuminates and weakens nearby monsters
skillld8	for you and your party\nmaking them easier to hit\nilluminates nearby enemies
skillan8	Inner Sight
skillname9	Critical Strike
skillsd9	passive - chance of doing double damage
skillld9	passive - your attacks have a chance to do double damage
skillan9	Critical Strike
skillname10	Jab
skillsd10	rapid attacks with a thrusting weapon
skillld10	using a javelin or spear class weapon\nattacks with a series of rapid thrusts
skillan10	Jab
skillname11	Cold Arrow
skillsd11	enchants arrows to slow targets
skillld11	always hits\ncold arrows only do half of their regular damage\nby adding cold damage and a slowing effect\nmagically enhances your arrows or bolts
skillan11	Cold Arrow
skillname12	Multiple Shot
skillsd12	fires multiple arrows
skillld12	or bolt into many\nmagically splits one arrow
skillan12	Multiple Shot
skillname13	Dodge
skillsd13	passive - dodges melee attacks
skillld13	or standing still\na melee attack when attacking\npassive - you have a chance to dodge
skillan13	Dodge
skillname14	Power Strike
skillsd14	adds lightning damage
skillld14	javelin and spear class weapons\nadds lightning damage to attacks with
skillan14	Power Strike
skillname15	Poison Javelin
skillsd15	adds poison damage
skillld15	to leave a trail of poison clouds\nmagically enhances your javelin
skillan15	Poison Javelin
skillname16	Exploding Arrow
skillsd16	enchant arrows to explode
skillld16	always hits\ncontact, damaging all nearby enemies\nenchants an arrow or bolt that explodes on
skillan16	Exploding
skillname17	Slow Missiles
skillsd17	slows ranged attacks of enemies
skillld17	illuminates nearby enemies and slows their ranged attacks
skillan17	Slow Missiles
skillname18	Avoid
skillsd18	passive - dodges missiles
skillld18	when attacking or standing still\npassive - you have a chance to dodge enemy missiles
skillan18	Avoid
skillname19	Impale
skillsd19	increases damage but degrades weapon
skillld19	increases attack damage but rapidly degrades the weapon
skillan19	Impale
skillname20	Lightning Bolt
skillsd20	changes a thrown javelin into lightning
skillld20	magically converts your javelin into a bolt of lightning
skillan20	Lightning Bolt
skillname21	Ice Arrow
skillsd21	enchants arrows to freeze enemies
skillld21	always hits\nto freeze your enemies\nmagically enhances your arrow or bolt
skillan21	Ice Arrow
skillname22	Guided Arrow
skillsd22	enchants arrows to seek enemies
skillld22	always hits\nor seek one of its own\nto track your target\nenhances your arrows and bolts
skillan22	Guided Arrow
skillname23	Penetrate
skillsd23	passive - increases attack rating
skillld23	passive - increases your attack rating
skillan23	Penetrate
skillname24	Charged Strike
skillsd24	enchants thrusting weapons with charged bolts
skillld24	and releases charged bolts upon impact\nadds lightning damage to javelin and spear class weapons
skillan24	Charged Strike
skillname25	Plague Javelin
skillsd25	enchants javelins with poison explosions
skillld25	expanding clouds of poison upon impact\nmagically enhances your javelin to release
skillan25	Plague Javelin
skillname26	Strafe
skillsd26	enchants arrows to strike multiple targets
skillld26	that target multiple nearby enemies\nmagically splits one arrow into several
skillan26	Strafe
skillname27	Immolation Arrow
skillsd27	enchants arrows to burn enemies
skillld27	always hits\ncreates a pyre upon impact\ncause severe fire damage and\nenhances arrows or bolts to
skillan27	Immolation
skillname28	Decoy
skillsd28	creates a duplicate of yourself
skillld28	that draws fire from enemies\ncreates a duplicate of yourself
skillan28	Decoy
skillname29	Evade
skillsd29	passive - dodges when moving
skillld29	when walking or running\na melee or missile attack\npassive - you have a chance to dodge
skillan29	Evade
skillname30	Fend
skillsd30	attacks all adjacent targets
skillld30	attacks all adjacent targets
skillan30	Fend
skillname31	Freezing Arrow
skillsd31	enchants arrows to freeze multiple monsters
skillld31	always hits\nto freeze entire groups of monsters\nmagically enhances an arrow or bolt
skillan31	Freezing Arrow
skillname32	Valkyrie
skillsd32	summons a powerful Valkyrie ally
skillld32	summons a powerful Valkyrie ally
skillan32	Valkyrie
skillname33	Pierce
skillsd33	passive - missiles may continue through enemies
skillld33	pass through enemies that they hit\npassive - your missiles have a chance to
skillan33	Pierce
skillname34	Lightning Strike
skillsd34	enchants thrusting weapons with chain lightning
skillld34	and releases chain lightning upon impact\nadds lightning damage to javelin and spear class weapons
skillan34	Light'ng Strike
skillname35	Lightning Fury
skillsd35	a lightning bolt that splits on impact
skillld35	bolt of lightning that splits on impact\nchanges a thrown javelin into a powerful
skillan35	Lightning Fury
skillname36	Fire Bolt
skillsd36	creates a missile of flame
skillld36	creates a magical flaming missile
skillan36	Fire Bolt
skillname37	Warmth
skillsd37	passive - increases mana recovery rate
skillld37	passive - increases the rate at which you recover mana
skillan37	Warmth
skillname38	Charged Bolt
skillsd38	creates multiple deadly sparks
skillld38	bolts of electrical energy\ncreates multiple, randomly directed
skillan38	Charged Bolt
skillname39	Ice Bolt
skillsd39	creates a shard of ice that slows enemies
skillld39	that damages and slows your enemies\ncreates a magical bolt of ice
skillan39	Ice Bolt
skillname40	Frozen Armor
skillsd40	improves defense and freezes attacker
skillld40	and freezes enemies that hit you\nincreases your defense rating
skillan40	Frozen Armor
skillname41	Inferno
skillsd41	creates a jet of flame
skillld41	to scorch your enemies\ncreates a continuous jet of flame
skillan41	Inferno
skillname42	Static Field
skillsd42	creates a field of deadly sparks
skillld42	of all nearby enemies by one third\ncreates an electrical field that reduces life
skillan42	Static Field
skillname43	Telekinesis
skillsd43	moves objects with your mind
skillld43	and knock back enemies\npick up items, use objects,\nuses the power of your mind to
skillan43	Telekinesis
skillname44	Frost Nova
skillsd44	creates a freezing ring
skillld44	and slows all nearby enemies\ncreates an expanding ring of ice that damages
skillan44	Frost Nova
skillname45	Ice Blast
skillsd45	creates an ice bolt that freezes enemies
skillld45	damages and freezes your enemy\ncreates a magical sphere of ice that
skillan45	Ice Blast
skillname46	Blaze
skillsd46	creates fire in your wake
skillld46	in your wake to scorch your enemies\ncreates a wall of fire
skillan46	Blaze
skillname47	Fire Ball
skillsd47	creates an explosive sphere of fire
skillld47	to engulf your enemies\ncreates an explosive sphere of fiery death
skillan47	Fire Ball
skillname48	Nova
skillsd48	creates an electrically charged ring
skillld48	to shock nearby enemies\ncreates an expanding ring of lightning
skillan48	Nova
skillname49	Lightning
skillsd49	creates a bolt of lightning
skillld49	to lay waste to your enemies\ncreates a powerful lightning bolt
skillan49	Lightning
